,index,gamePk,link,gameType,season,gameDate,status,teams,venue,content
273,0,2019020270,/api/v1/game/2019020270/feed/live,R,20192020,2019-11-12T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 10, 'losses': 6, 'ot': 2, 'type': 'league'}, 'score': 4, 'team': {'id': 53, 'name': 'Arizona Coyotes', 'link': '/api/v1/teams/53'}}, 'home': {'leagueRecord': {'wins': 13, 'losses': 2, 'ot': 4, 'type': 'league'}, 'score': 3, 'team': {'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}}}","{'id': 5094, 'name': 'Capital One Arena', 'link': '/api/v1/venues/5094'}",{'link': '/api/v1/game/2019020270/content'}
274,1,2019020271,/api/v1/game/2019020271/feed/live,R,20192020,2019-11-12T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 6, 'losses': 10, 'ot': 1, 'type': 'league'}, 'score': 2, 'team': {'id': 9, 'name': 'Ottawa Senators', 'link': '/api/v1/teams/9'}}, 'home': {'leagueRecord': {'wins': 10, 'losses': 7, 'ot': 1, 'type': 'league'}, 'score': 8, 'team': {'id': 12, 'name': 'Carolina Hurricanes', 'link': '/api/v1/teams/12'}}}","{'id': 5066, 'name': 'PNC Arena', 'link': '/api/v1/venues/5066'}",{'link': '/api/v1/game/2019020271/content'}
275,0,2019020272,/api/v1/game/2019020272/feed/live,R,20192020,2019-11-13T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 9, 'losses': 4, 'ot': 5, 'type': 'league'}, 'score': 5, 'team': {'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}}, 'home': {'leagueRecord': {'wins': 11, 'losses': 3, 'ot': 4, 'type': 'league'}, 'score': 4, 'team': {'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}}}","{'id': 5085, 'name': 'TD Garden', 'link': '/api/v1/venues/5085'}",{'link': '/api/v1/game/2019020272/content'}
276,1,2019020273,/api/v1/game/2019020273/feed/live,R,20192020,2019-11-13T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 6, 'losses': 8, 'ot': 4, 'type': 'league'}, 'score': 2, 'team': {'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}}, 'home': {'leagueRecord': {'wins': 10, 'losses': 5, 'ot': 3, 'type': 'league'}, 'score': 3, 'team': {'id': 8, 'name': 'Montréal Canadiens', 'link': '/api/v1/teams/8'}}}","{'name': 'Centre Bell', 'link': '/api/v1/venues/null'}",{'link': '/api/v1/game/2019020273/content'}
277,2,2019020274,/api/v1/game/2019020274/feed/live,R,20192020,2019-11-13T00:30:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 10, 'losses': 6, 'ot': 2, 'type': 'league'}, 'score': 2, 'team': {'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}}, 'home': {'leagueRecord': {'wins': 8, 'losses': 6, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 3, 'name': 'New York Rangers', 'link': '/api/v1/teams/3'}}}","{'id': 5054, 'name': 'Madison Square Garden', 'link': '/api/v1/venues/5054'}",{'link': '/api/v1/game/2019020274/content'}
278,3,2019020275,/api/v1/game/2019020275/feed/live,R,20192020,2019-11-13T01:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 11, 'losses': 6, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 53, 'name': 'Arizona Coyotes', 'link': '/api/v1/teams/53'}}, 'home': {'leagueRecord': {'wins': 12, 'losses': 3, 'ot': 4, 'type': 'league'}, 'score': 2, 'team': {'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}}}","{'id': 5076, 'name': 'Enterprise Center', 'link': '/api/v1/venues/5076'}",{'link': '/api/v1/game/2019020275/content'}
279,4,2019020276,/api/v1/game/2019020276/feed/live,R,20192020,2019-11-13T01:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 11, 'losses': 5, 'ot': 2, 'type': 'league'}, 'score': 4, 'team': {'id': 21, 'name': 'Colorado Avalanche', 'link': '/api/v1/teams/21'}}, 'home': {'leagueRecord': {'wins': 10, 'losses': 8, 'ot': 1, 'type': 'league'}, 'score': 0, 'team': {'id': 52, 'name': 'Winnipeg Jets', 'link': '/api/v1/teams/52'}}}","{'id': 5058, 'name': 'Bell MTS Place', 'link': '/api/v1/venues/5058'}",{'link': '/api/v1/game/2019020276/content'}
280,5,2019020277,/api/v1/game/2019020277/feed/live,R,20192020,2019-11-13T03:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 9, 'losses': 6, 'ot': 3, 'type': 'league'}, 'score': 3, 'team': {'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}}, 'home': {'leagueRecord': {'wins': 10, 'losses': 6, 'ot': 3, 'type': 'league'}, 'score': 5, 'team': {'id': 23, 'name': 'Vancouver Canucks', 'link': '/api/v1/teams/23'}}}","{'id': 5073, 'name': 'Rogers Arena', 'link': '/api/v1/venues/5073'}",{'link': '/api/v1/game/2019020277/content'}
281,6,2019020278,/api/v1/game/2019020278/feed/live,R,20192020,2019-11-13T03:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 7, 'losses': 12, 'ot': 1, 'type': 'league'}, 'score': 4, 'team': {'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}}, 'home': {'leagueRecord': {'wins': 9, 'losses': 8, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 24, 'name': 'Anaheim Ducks', 'link': '/api/v1/teams/24'}}}","{'id': 5046, 'name': 'Honda Center', 'link': '/api/v1/venues/5046'}",{'link': '/api/v1/game/2019020278/content'}
282,7,2019020279,/api/v1/game/2019020279/feed/live,R,20192020,2019-11-13T03:30:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 6, 'losses': 11, 'ot': 1, 'type': 'league'}, 'score': 1, 'team': {'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}}, 'home': {'leagueRecord': {'wins': 6, 'losses': 11, 'ot': 1, 'type': 'league'}, 'score': 3, 'team': {'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}}}","{'id': 5081, 'name': 'STAPLES Center', 'link': '/api/v1/venues/5081'}",{'link': '/api/v1/game/2019020279/content'}
283,8,2019020280,/api/v1/game/2019020280/feed/live,R,20192020,2019-11-13T03:30:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 12, 'losses': 6, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 22, 'name': 'Edmonton Oilers', 'link': '/api/v1/teams/22'}}, 'home': {'leagueRecord': {'wins': 8, 'losses': 10, 'ot': 1, 'type': 'league'}, 'score': 6, 'team': {'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}}}","{'name': 'SAP Center at San Jose', 'link': '/api/v1/venues/null'}",{'link': '/api/v1/game/2019020280/content'}
284,0,2019020281,/api/v1/game/2019020281/feed/live,R,20192020,2019-11-14T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 7, 'losses': 10, 'ot': 1, 'type': 'league'}, 'score': 4, 'team': {'id': 9, 'name': 'Ottawa Senators', 'link': '/api/v1/teams/9'}}, 'home': {'leagueRecord': {'wins': 5, 'losses': 8, 'ot': 4, 'type': 'league'}, 'score': 2, 'team': {'id': 1, 'name': 'New Jersey Devils', 'link': '/api/v1/teams/1'}}}","{'name': 'Prudential Center', 'link': '/api/v1/venues/null'}",{'link': '/api/v1/game/2019020281/content'}
285,1,2019020282,/api/v1/game/2019020282/feed/live,R,20192020,2019-11-14T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 9, 'losses': 7, 'ot': 4, 'type': 'league'}, 'score': 4, 'team': {'id': 10, 'name': 'Toronto Maple Leafs', 'link': '/api/v1/teams/10'}}, 'home': {'leagueRecord': {'wins': 13, 'losses': 3, 'ot': 1, 'type': 'league'}, 'score': 5, 'team': {'id': 2, 'name': 'New York Islanders', 'link': '/api/v1/teams/2'}}}","{'name': 'NYCB Live/Nassau Coliseum', 'link': '/api/v1/venues/null'}",{'link': '/api/v1/game/2019020282/content'}
286,2,2019020283,/api/v1/game/2019020283/feed/live,R,20192020,2019-11-14T00:30:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 14, 'losses': 2, 'ot': 4, 'type': 'league'}, 'score': 2, 'team': {'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}}, 'home': {'leagueRecord': {'wins': 10, 'losses': 5, 'ot': 3, 'type': 'league'}, 'score': 1, 'team': {'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}}}","{'id': 5096, 'name': 'Wells Fargo Center', 'link': '/api/v1/venues/5096'}",{'link': '/api/v1/game/2019020283/content'}
287,3,2019020284,/api/v1/game/2019020284/feed/live,R,20192020,2019-11-14T02:30:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 9, 'losses': 8, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 25, 'name': 'Dallas Stars', 'link': '/api/v1/teams/25'}}, 'home': {'leagueRecord': {'wins': 10, 'losses': 8, 'ot': 3, 'type': 'league'}, 'score': 1, 'team': {'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}}}","{'id': 5075, 'name': 'Scotiabank Saddledome', 'link': '/api/v1/venues/5075'}",{'link': '/api/v1/game/2019020284/content'}
288,4,2019020285,/api/v1/game/2019020285/feed/live,R,20192020,2019-11-14T03:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 7, 'losses': 7, 'ot': 4, 'type': 'league'}, 'score': 5, 'team': {'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}}, 'home': {'leagueRecord': {'wins': 9, 'losses': 8, 'ot': 3, 'type': 'league'}, 'score': 3, 'team': {'id': 54, 'name': 'Vegas Golden Knights', 'link': '/api/v1/teams/54'}}}","{'id': 5178, 'name': 'T-Mobile Arena', 'link': '/api/v1/venues/5178'}",{'link': '/api/v1/game/2019020285/content'}
289,0,2019020286,/api/v1/game/2019020286/feed/live,R,20192020,2019-11-15T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 11, 'losses': 7, 'ot': 1, 'type': 'league'}, 'score': 5, 'team': {'id': 12, 'name': 'Carolina Hurricanes', 'link': '/api/v1/teams/12'}}, 'home': {'leagueRecord': {'wins': 9, 'losses': 6, 'ot': 3, 'type': 'league'}, 'score': 4, 'team': {'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}}}","{'id': 5039, 'name': 'KeyBank Center', 'link': '/api/v1/venues/5039'}",{'link': '/api/v1/game/2019020286/content'}
290,1,2019020287,/api/v1/game/2019020287/feed/live,R,20192020,2019-11-15T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 8, 'losses': 7, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 3, 'name': 'New York Rangers', 'link': '/api/v1/teams/3'}}, 'home': {'leagueRecord': {'wins': 9, 'losses': 5, 'ot': 2, 'type': 'league'}, 'score': 9, 'team': {'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}}}","{'id': 5017, 'name': 'Amalie Arena', 'link': '/api/v1/venues/5017'}",{'link': '/api/v1/game/2019020287/content'}
291,2,2019020288,/api/v1/game/2019020288/feed/live,R,20192020,2019-11-15T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 11, 'losses': 8, 'ot': 1, 'type': 'league'}, 'score': 4, 'team': {'id': 52, 'name': 'Winnipeg Jets', 'link': '/api/v1/teams/52'}}, 'home': {'leagueRecord': {'wins': 9, 'losses': 5, 'ot': 5, 'type': 'league'}, 'score': 3, 'team': {'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}}}","{'id': 5027, 'name': 'BB&T Center', 'link': '/api/v1/venues/5027'}",{'link': '/api/v1/game/2019020288/content'}
292,3,2019020289,/api/v1/game/2019020289/feed/live,R,20192020,2019-11-15T01:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 11, 'losses': 7, 'ot': 2, 'type': 'league'}, 'score': 2, 'team': {'id': 53, 'name': 'Arizona Coyotes', 'link': '/api/v1/teams/53'}}, 'home': {'leagueRecord': {'wins': 7, 'losses': 11, 'ot': 1, 'type': 'league'}, 'score': 3, 'team': {'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}}}","{'id': 5098, 'name': 'Xcel Energy Center', 'link': '/api/v1/venues/5098'}",{'link': '/api/v1/game/2019020289/content'}
293,4,2019020290,/api/v1/game/2019020290/feed/live,R,20192020,2019-11-15T02:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 11, 'losses': 6, 'ot': 2, 'type': 'league'}, 'score': 2, 'team': {'id': 21, 'name': 'Colorado Avalanche', 'link': '/api/v1/teams/21'}}, 'home': {'leagueRecord': {'wins': 13, 'losses': 6, 'ot': 2, 'type': 'league'}, 'score': 6, 'team': {'id': 22, 'name': 'Edmonton Oilers', 'link': '/api/v1/teams/22'}}}","{'id': 5100, 'name': 'Rogers Place', 'link': '/api/v1/venues/5100'}",{'link': '/api/v1/game/2019020290/content'}
294,5,2019020291,/api/v1/game/2019020291/feed/live,R,20192020,2019-11-15T03:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 10, 'losses': 8, 'ot': 2, 'type': 'league'}, 'score': 4, 'team': {'id': 25, 'name': 'Dallas Stars', 'link': '/api/v1/teams/25'}}, 'home': {'leagueRecord': {'wins': 10, 'losses': 7, 'ot': 3, 'type': 'league'}, 'score': 2, 'team': {'id': 23, 'name': 'Vancouver Canucks', 'link': '/api/v1/teams/23'}}}","{'id': 5073, 'name': 'Rogers Arena', 'link': '/api/v1/venues/5073'}",{'link': '/api/v1/game/2019020291/content'}
295,6,2019020292,/api/v1/game/2019020292/feed/live,R,20192020,2019-11-15T03:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 9, 'losses': 10, 'ot': 1, 'type': 'league'}, 'score': 5, 'team': {'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}}, 'home': {'leagueRecord': {'wins': 9, 'losses': 9, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 24, 'name': 'Anaheim Ducks', 'link': '/api/v1/teams/24'}}}","{'id': 5046, 'name': 'Honda Center', 'link': '/api/v1/venues/5046'}",{'link': '/api/v1/game/2019020292/content'}
296,7,2019020293,/api/v1/game/2019020293/feed/live,R,20192020,2019-11-15T03:30:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 7, 'losses': 12, 'ot': 2, 'type': 'league'}, 'score': 2, 'team': {'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}}, 'home': {'leagueRecord': {'wins': 7, 'losses': 11, 'ot': 1, 'type': 'league'}, 'score': 3, 'team': {'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}}}","{'id': 5081, 'name': 'STAPLES Center', 'link': '/api/v1/venues/5081'}",{'link': '/api/v1/game/2019020293/content'}
297,0,2019020294,/api/v1/game/2019020294/feed/live,R,20192020,2019-11-16T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 12, 'losses': 3, 'ot': 4, 'type': 'league'}, 'score': 4, 'team': {'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}}, 'home': {'leagueRecord': {'wins': 9, 'losses': 8, 'ot': 4, 'type': 'league'}, 'score': 2, 'team': {'id': 10, 'name': 'Toronto Maple Leafs', 'link': '/api/v1/teams/10'}}}","{'name': 'Scotiabank Arena', 'link': '/api/v1/venues/null'}",{'link': '/api/v1/game/2019020294/content'}
298,1,2019020295,/api/v1/game/2019020295/feed/live,R,20192020,2019-11-16T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 10, 'losses': 7, 'ot': 2, 'type': 'league'}, 'score': 1, 'team': {'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}}, 'home': {'leagueRecord': {'wins': 6, 'losses': 8, 'ot': 4, 'type': 'league'}, 'score': 2, 'team': {'id': 1, 'name': 'New Jersey Devils', 'link': '/api/v1/teams/1'}}}","{'name': 'Prudential Center', 'link': '/api/v1/venues/null'}",{'link': '/api/v1/game/2019020295/content'}
299,2,2019020296,/api/v1/game/2019020296/feed/live,R,20192020,2019-11-16T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 11, 'losses': 5, 'ot': 3, 'type': 'league'}, 'score': 5, 'team': {'id': 8, 'name': 'Montréal Canadiens', 'link': '/api/v1/teams/8'}}, 'home': {'leagueRecord': {'wins': 14, 'losses': 3, 'ot': 4, 'type': 'league'}, 'score': 2, 'team': {'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}}}","{'id': 5094, 'name': 'Capital One Arena', 'link': '/api/v1/venues/5094'}",{'link': '/api/v1/game/2019020296/content'}
300,3,2019020297,/api/v1/game/2019020297/feed/live,R,20192020,2019-11-16T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 12, 'losses': 3, 'ot': 5, 'type': 'league'}, 'score': 2, 'team': {'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}}, 'home': {'leagueRecord': {'wins': 7, 'losses': 8, 'ot': 4, 'type': 'league'}, 'score': 3, 'team': {'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}}}","{'id': 5059, 'name': 'Nationwide Arena', 'link': '/api/v1/venues/5059'}",{'link': '/api/v1/game/2019020297/content'}
301,4,2019020298,/api/v1/game/2019020298/feed/live,R,20192020,2019-11-16T00:30:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 10, 'losses': 6, 'ot': 3, 'type': 'league'}, 'score': 1, 'team': {'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}}, 'home': {'leagueRecord': {'wins': 8, 'losses': 10, 'ot': 1, 'type': 'league'}, 'score': 2, 'team': {'id': 9, 'name': 'Ottawa Senators', 'link': '/api/v1/teams/9'}}}","{'id': 5031, 'name': 'Canadian Tire Centre', 'link': '/api/v1/venues/5031'}",{'link': '/api/v1/game/2019020298/content'}
302,0,2019020299,/api/v1/game/2019020299/feed/live,R,20192020,2019-11-16T19:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 12, 'losses': 7, 'ot': 1, 'type': 'league'}, 'score': 4, 'team': {'id': 12, 'name': 'Carolina Hurricanes', 'link': '/api/v1/teams/12'}}, 'home': {'leagueRecord': {'wins': 7, 'losses': 11, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}}}","{'id': 5098, 'name': 'Xcel Energy Center', 'link': '/api/v1/venues/5098'}",{'link': '/api/v1/game/2019020299/content'}
303,1,2019020300,/api/v1/game/2019020300/feed/live,R,20192020,2019-11-16T21:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 12, 'losses': 8, 'ot': 1, 'type': 'league'}, 'score': 4, 'team': {'id': 52, 'name': 'Winnipeg Jets', 'link': '/api/v1/teams/52'}}, 'home': {'leagueRecord': {'wins': 9, 'losses': 6, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}}}","{'id': 5017, 'name': 'Amalie Arena', 'link': '/api/v1/venues/5017'}",{'link': '/api/v1/game/2019020300/content'}
304,2,2019020301,/api/v1/game/2019020301/feed/live,R,20192020,2019-11-16T21:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 11, 'losses': 8, 'ot': 2, 'type': 'league'}, 'score': 5, 'team': {'id': 25, 'name': 'Dallas Stars', 'link': '/api/v1/teams/25'}}, 'home': {'leagueRecord': {'wins': 13, 'losses': 6, 'ot': 3, 'type': 'league'}, 'score': 4, 'team': {'id': 22, 'name': 'Edmonton Oilers', 'link': '/api/v1/teams/22'}}}","{'id': 5100, 'name': 'Rogers Place', 'link': '/api/v1/venues/5100'}",{'link': '/api/v1/game/2019020301/content'}
305,3,2019020302,/api/v1/game/2019020302/feed/live,R,20192020,2019-11-16T21:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 10, 'losses': 9, 'ot': 3, 'type': 'league'}, 'score': 0, 'team': {'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}}, 'home': {'leagueRecord': {'wins': 12, 'losses': 7, 'ot': 2, 'type': 'league'}, 'score': 3, 'team': {'id': 53, 'name': 'Arizona Coyotes', 'link': '/api/v1/teams/53'}}}","{'id': 5043, 'name': 'Gila River Arena', 'link': '/api/v1/venues/5043'}",{'link': '/api/v1/game/2019020302/content'}
306,4,2019020312,/api/v1/game/2019020312/feed/live,R,20192020,2019-11-16T21:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 9, 'losses': 9, 'ot': 3, 'type': 'league'}, 'score': 3, 'team': {'id': 54, 'name': 'Vegas Golden Knights', 'link': '/api/v1/teams/54'}}, 'home': {'leagueRecord': {'wins': 8, 'losses': 11, 'ot': 1, 'type': 'league'}, 'score': 4, 'team': {'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}}}","{'id': 5081, 'name': 'STAPLES Center', 'link': '/api/v1/venues/5081'}",{'link': '/api/v1/game/2019020312/content'}
307,5,2019020303,/api/v1/game/2019020303/feed/live,R,20192020,2019-11-17T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 15, 'losses': 3, 'ot': 4, 'type': 'league'}, 'score': 3, 'team': {'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}}, 'home': {'leagueRecord': {'wins': 12, 'losses': 3, 'ot': 5, 'type': 'league'}, 'score': 2, 'team': {'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}}}","{'id': 5085, 'name': 'TD Garden', 'link': '/api/v1/venues/5085'}",{'link': '/api/v1/game/2019020303/content'}
308,6,2019020304,/api/v1/game/2019020304/feed/live,R,20192020,2019-11-17T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 8, 'losses': 11, 'ot': 1, 'type': 'league'}, 'score': 2, 'team': {'id': 9, 'name': 'Ottawa Senators', 'link': '/api/v1/teams/9'}}, 'home': {'leagueRecord': {'wins': 10, 'losses': 6, 'ot': 3, 'type': 'league'}, 'score': 4, 'team': {'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}}}","{'id': 5039, 'name': 'KeyBank Center', 'link': '/api/v1/venues/5039'}",{'link': '/api/v1/game/2019020304/content'}
309,7,2019020305,/api/v1/game/2019020305/feed/live,R,20192020,2019-11-17T00:00:00Z,"{'abstractGameState': 'Final', 'codedGameState': '7', 'detailedState': 'Final', 'statusCode': '7', 'startTimeTBD': False}","{'away': {'leagueRecord': {'wins': 7, 'losses': 8, 'ot': 4, 'type': 'league'}, 'score': 4, 'team': {'id': 1, 'name': 'New Jersey Devils', 'link': '/api/v1/teams/1'}}, 'home': {'leagueRecord': {'wins': 11, 'losses': 5, 'ot': 4, 'type': 'league'}, 'score': 3, 'team': {'id': 8, 'name': 'Montréal Canadiens', 'link': '/api/v1/teams/8'}}}","{'name': 'Centre Bell', 'link': '/api/v1/venues/null'}",{'link': '/api/v1/game/2019020305/content'}
